text,hate
@user @user então pronto. ela n tá forçando amizade aqui fora e estão incitando hate a ela à toa.,0
@user vamos ?? se achar alguma me fala tb ????,0
mosres pode ser afastado por espionagem a michele bolsonaro link via @user,0
bolsonaro na cadeia. link,0
eu assim com eles link,0
@user cheguei tarde ??,0
@user você tem inveja !!,0
é pecado rir do sombra forçando choro?,0
"@user adolfo barriga d'água e queixo de pau. o flamengo vai precisar d vc hoje, pedro queixudo, espero q vc não invente d abrir live e desfalcar o time. parabéns por ter um time do krl e jogar tão ruim, só ciscando na linha d fundo pra fazer o vovó.",0
começou o face a colocar lembranças?????????cheia d ódio hj vou treinar a tarde e a noite tbm ??pra ver se passa ??,0
@user @user esse leoni é besta msm né,0
"eu juro que não entendo meu pai, quando não tô fazendo trabalho, ele reclama, quando tô fazendo trabalho, reclama, quando não ajudo em casa, reclama, quando ajudo, reclama igual, se fuder, vem aqui e faz melhor caralho",0
"mds cada comentário, gente, recomendo uma terapia mdss link",0
"@user obrigado, igualmente",0
toda vez o povo fica resgatando coisa do passado q nem tem lógica... qm aguenta?????,0
@user esse honrou essa camisa como poucos,0
"@user as duas coisas, trabalho com t.i sendo jovem aprendiz, quero terminar a facul e achar um bom emprego na mesma área.",0
eu todinha link,0
"@user @user @user para de bater palma pra doido dançar, mano. esse aí não tem jeito não",0
@user e se o que? link,0
@user @user achei lindo o do amazonas,0
espero q essa puta desgraçada se mate,1
@user @user e o útero?,0
@user oi amg! por acaso vc tem caixa das filipinas aberta?,0
orgulho dos meus meninos ?? link,0
ódioooooooo link,0
@user eita como gosta da música,0
@user obrigadaaaaa,0
"@user podres, como assim?",0
@user o meu tbm mano que odio,0
@user @user @user ronaldo da inter foi muito melhor,0
"essa profissão de cobrador é um ofício que irá se extinguir, infelizmente, procurem se qualificar e mudar de atividade profissional.#tamojuntobmd",0
@user silêncio fofoqueiro,0
pq ele nao consegue ser meu amg mesmo a gente sendo ex mds nao queria me afastar 100%,0
tempo difícil pra quem só usa croped ??????????????,0
@user tava esperando tu chamar,0
@user durante o governo bolsonaro deixou de ser crime,0
não se pode postar nada no tweet sem abrir a porteira para homens prepotentes machistas e chatos pra caralho,1
quando ela aparecer assim no clipe de jaded link,0
enquanto isso eu... ???? link link,0
q ódio tô sendo obrigada a ir naquele lixeiro vulgo neo química no domingo,0
minhas pernas tão só pela misericórdia kkkkk,0
@user @user kkkkkkkkk toma vergonha cara seu velho vagabundo,1
@user @user @user tirem a mão de mim!!! tirem a mão de mim. eu quero pagar mais caro no combustível para que a empresa distribua bilhões para bilionário...,1
"@user ????????????bolsonaro reduziu preço do combustível. lula entrou. subiu o preço. agora ele vem e baixa de novo, para se fazer de bonzinho. um zero a esquerda.",1
"@user @user mas o atual presidente do stm disse ao 9dedos: “sei dos seus sonhos para uma sociedade justa”. enquanto bolsonaro deixou contas públicas no azul e caixa com 59 bilhões, o rato derreteu 200 bilhões e já deu dinheiro pra argentina para mais calote pq está quebrada.@user",1
a menina me cobrando a devolução do sinal q eu pedi pra ela não desistir. ela desistiu e quer o sinal de volta… sinal se devolve gnt?,0
@user para de falar merda sua endiabrada,1
@user vai vir pro vila nova refazer a dupla com o ralf ????,0
@user uau um ursinho that’s so mosquino! mlr quando eu soube que o jeremy saiu eu quis ?? pq eu sabia que ia vir uma palhaçada dessa,0
@user achei real,0
"você vê tanto se falar de regularmentacão. pq nenhum político fala em regularmentacão do futebol? se existe, uma ainda maior e pesada. bagulho sério. todo clube deveria apresentar oficialmente os valores de venda, de receita e de dívidas. permitir sócio torcedor votar e +++++",0
se em um seminário já estamos nesse climão entre professores do ppge imagina o que deve rolar em uma reunião de departamento ??,0
@user é hj q prendem bolsonaro ou a michele? tic tac,0
@user maioria dessas desgr4ç4d4s nem fã eram me dá um ódio,0
"velha desgraça, cuida da sua vida",1
"até que enfim hora do almoço, fome ó",0
jackson no brasil com alok que coisa mais estranha,0
aula só semana que vem? nunca fui triste ???,0
@user vc e de onde,0
"domingo o culto falou sobre abraao e ló, e foi mto cirúrgico sobre nossos vínculos, pessoas q nos rodeiam, quem deve e não deve estar caminhando ao nosso lado .",0
@user @user 24 é o número do veado no jogo do bicho!!,0
@user e os sigilos do @user e dos cartões corporativos @user onde estão ?????,0
@user chegou teu momento @user,0
@user @user puta sacanagem versim,0
@user o que foi meu brother,0
@user @user @user tudo fudido kkkk,0
"oh não, o face sabe que eu azucrino a @user no twitter e me indicou o ad dela da liquid. não, haru-san, eu não vou comprar o pc da liquid por 2 motivos. 1) sem dinheiro 2) sem dinheiro. droga haru san.",0
@user @user serio olha isso mn,0
pelotuda link,0
@user é claro hehe ?? acho incrível essa espécie,0
"o quinteto está formado, prepara o 5g, pq a foto não vai carregar em??????",0
@user perfecto....indiferentes sy for 2.3...2.7.....3.0...3.5....4.2.........o importante é seguir fluxo vida com inúmeras experiências adquiridas nas mesmas. y vida que segue .,0
"@user #organizaçãocriminosa pois é... sim, moro não procedeu adequadamente em várias situações, pós sua saída do judiciário; não antes. inclusive com traição ao povo brasileiro e seu presidente. - devemos lembrar, no entanto, que moro por pior que seja, nunca chegará a um mendes...",1
só pq eu tenho compromisso tá um trânsito do carakho,0
"se o mundo é uma ilusão, eu vivi como eu quis ??",0
"@user tenho é nojo dele depois do vídeo da ex dele dopada e ele dando ombrada nela e sorrindo !! eu tomo remédio pra dormir as vezes, imaginei um homem fazendo isso comigo , imagina casado, tá maluco, tô com nojo dele",0
reprovada no psicotecnico ???,0
o boy compro o site pra fazer mercha link,0
petrobras governo bolsonaro estadão defesa de bolsonaro paulo guedes perseguição estatal? goiás barroso datena cristãos jornal nacional link,0
"@user eu n senti dor nenhuma tlgd, e pra cicatrizar foi muito de boaaaa",0
chorei mt agr,0
"e ainda tô com a nota de 4.86, nunca fiz merda e algum uber fdp deve ter me dado 1 estrela. a partir de hj só vai vir uber merda pra mim link",0
@user @user @user ... o dia em que choremos,0
@user tudo pensado. é a legítima trama por debaixo dos panos.,0
caio tu n trabalha n?,0
"plmds esse filme n acaba nunca, inferno de aula chata",0
"parabéns família, tamo junto ai",0
@user o namjoon sendo sua constante lindo isso,0
"@user esse um demonio so matou todo mundo e possuiu os corpos mortos deles que nem zumbi feio dms e pior nem deu um nome direito pro demonio pra gnt pelo menos entender ""nossa esse demonio faz isso pq ele tem uma hierarquia alta"" que nem aquele filme exorcismo do papa",0
vsffff so o felca prame fazer rir,0
@user eu me pergunto isso todos os dias,0
??| equipas evacuadas de imola por risco de inundação do circuito. gp em risco para este fim de semana? ?? #f1nasporttv #f1naband #imolagp #f1 link,0
"@user senador pacheco,de boas maneiras e hábil, posso lhe lembrar o mineiro de fala mole uai, mas são muito astutos! se o senhor quer mesmo de ser(ele não) e ser mais simpático para o povo, terá que se alinhar com seus colegas os respeitando e dando seu apoio!",1
com o meu ipad vou fazer um monte de desenhinho assim ???? link,0
"ai sinceramente se eu tiver nos meus 30 e poucos com essas palhaçadas no instagram vcs podem me dar um tiro viu, as mary tem q ter pelo menos senso",0
"@user @user sabemos que eles tem menos informações que nós, são iludidos úteis para esse governo.",1
que ódio desses dias que eu não consigo me concentrar em nada,0
a vontade de mudar de cidade logo não passa nunca,0
"moraes acompanhou de perto as atividades do gabinete de bolsonaro e de michelle desde 2021, revela a folha de s.paulo - hora brasília link",0
"nossa, mas quem diria link link",0
"eu morro como a todo tempo tentam jogar hate de outra pessoa pra essa mulher ser odiada e nunca conseguem tipo amo demais, a cara dela de ódio aaa como é boa link",0
eu ficarei muito feliz no dia que essa anomalia sair do ar. link,0
o ódio q eu tô sentindo pqp,0
"@user que fotão, legal ver clube e torcida na mesma sintonia, que continue assim.",0
@user @user por isso tá tudo uma viadagem vocês querem tudo levar pro outro lado tmnc,1
"erro do warriors com o poole foi não ter penalizado o draymond green dps daquele soco, independente de quem estava certo vocês são companheiros de time, vão jogar e disputar títulos juntos, isso pode ter dado uma desmotivado no jogado link",0
@user bem pertinho da casa de uma querida!! vou lá,0
"lei de acesso à informação foi ""estuprada"" pelo governo bolsonaro, diz lula link",0
confirmado: leoninos são os piores,0
como berserk 2022 é lindo????,0
puta que pariu vai se fude caralho que ódio vai se fudeeeee,0
@user fiquei boba,0
odio mortal de quem para de seguir e nn remove como seguidor,0
@user @user pau no cu de especulador e rentista.,0
pobre n pode ver um sol q tá tirando foto link,1
@user pra que supera ??,0
@user cínico!!!!,0
@user masculinidade frágil,0
"@user desejo tudo de bom pra larissa, mas espero q ela não faça igual a carla d e fique atraindo hate pro fred pq aí eu vou ficar pistola, o fred é um cara foda e não merece se relacionar com criança.",0
psg quer tirar destaque do man city; jogador é alvo do diretor luis campos link,0
@user fafá o último romântico ??????,0
fui procurar os exus existentes e a imagem do exu marabô é o mais perto que me lembro do meu sonho. fui procurar o significado e levei foi um tapa na cara link,0
toda vez que eu vejo o vídeo do “arreia a mão na minha cara” fico aí q ódio kkkkkkkkkk lembrança fdp,0
grande dia pra quem fez o l e pra quem não fez também,0
"@user me parece que ele está ignorando os sigilos dele, dissimulado.",0
"@user @user @user o cara que “esfaqueio” se encontra numa clínica, sei lá onde hahahaha, pergunta pro bolsonaro.",0
"essa querida me marcou em um tweet, mas acho que não consegui responder a tempo já que ela excluiu. :) talvez pq eu não tenha cumprido de mandar os áudios, talvez pq a deixei no vácuo kk mas fico feliz que mais alguém gosta da minha voz a ponto de querer 3 áudios por dia. lovu.?? link",0
@user não duvido de nada ????,0
"@user essa rádio é o câncer do jornalismo pqp. o escritor dessa matéria comprou diploma só pode, se considere um fracassado",0
"cada dia que passa minha aparência exala mais licenciatura, você olha pra mim e fala: professora!!!!",0
saí do trabalho agora indo ler a materia,0
@user sai daí paia,0
hoje é dia de: fimoseeeee link,0
logo hj minha internet caiu vsf que odio,0
odeio mimi e frescura ????????,0
a pessoa é muito trouxa por não enxergar e burra por defender. que ódio!!!!!!!!!!!,0
da pra melhorar isso link,0
ooc: meu sonho encontrar mais pessoas para fechar o 118 ?? e queria tanto uma maddie também,0
@user junior to mt chocado,0
"é mais do que certo que o thirty seconds to mars vai se apresentar aqui no brasil, seja este ano ou no próximo. é surpreendente a quantidade de festivais em que eles estão confirmando participação",0
"@user as abrava tão com odio, deixa a serie melhor",0
convergente está tomando no bumbum hj,0
qro me matar,0
"o dispositivo desenvolvido originalmente para cronometrar relógios atômicos, chamado de ""pente"", pode ser usado para detectar a covid-19 como um bafômetro link",0
"@user boa, luly ????",1
fala alguma coisa agora ch*n*s*a filha da puta!!!!!!!!!!!!!,1
caso alguém queira acompanhar aqui tá o repositório do projeto link link,0
eu confio mt no universo que tudo vai se ajeitar,0
"aí gente tô indo fazer hoje uma entrevista de emprego e a ansiedade não me deixa em paz,não dá um segundo de sossego para eu conseguir fazer as coisas em paz,credo",0
@user mas tem que se relacionar?,0
"quando alg pergunta o que aconteceu eu falo em um tom de brincadeira, mas depois eu choro kkkkkkkkkk q ódio",0
ceis já compraram todos os ingressos do nxzero tbm??? caraio mano o emo brasileiro ta maluco memo,1
"por mim, trancava a faculdade",0
"@user ai vc ver: desde 2021 !!! e nao acharam nenhum crime !!!!!!!! nenhuma corrupção é por isso o ódio monstro de alexandre, pois nao tem como vincular bolsonaro a nada !!!! ele acha que bolsonaro é corrupto assim como ele é!",1
@user lucas errou em tudo até no figurino quem manda ser desumilde ! bem feito ??????,0
"td vez que eu lembro da morte do kevin eu fico triste como se fosse um parceiro meu, menino maluquinho ???????",0
@user video q começou no tt e vcs kpoppers q nem os fãs do bolsonaro espalharam fake news e qm mencionou o ive nessa discussão em primeiro lugar foram vcs n vem vitimizar seu fandom pra mim n,1
a defesa do bolsonaro tá prestes a dizer que todos os crimes que ele cometeu são efeitos colaterais da vacina chinesa,1
"@user @user depois de toda essa freirização da educação... a covardia da esquerda... com 8 anos de fhc, 8 anos de lula, 6 anos de dilma e agora mais 4 anos de lula novamente, o culpado é o bozo e eu que sou picareta ?? pelo seu bigodin de mamãe quero dar, votou no ladrão de merenda né? link",1
hj um marmanjo de 35 anos me pediu pra liberar o cs no horário de almoço,0
@user manda um tênis pra academia no precinho aí adm!!,0
