mensagem,odio
discordo gostar veto congresso mente político partido utilizar praticar esquerda profissional assunto,1
esquerda Dep Kim kataguiri usar boi piranha mundo CENSURA TOTAL CONGRESSO responder,1
OLHA AI CENSURA ESQUERDA VELHOS POLÍTICOS,1
OQ VCS DEPUTADOS SENADORES ESPERANDO P ACABAR C ESTS PALHAÇADAELES JAH PASSARAM LIMITE ORDEMVÃO SOLTAR BANDIDO HAVER MANIFESTOS GRAVES SOCIEDADE PROTESTO MANDOS DESMANDOS DLES ACORDEMTOMEM ATITUDES,1
governo ganhar Bolsonaro precisar agir senão ser banana,1
presidente moral país,1
pessoal ir unir Kim MBL aliado esquerda país juntar caráter precisar firme outro diverger Normal Conversem Unidos vencer Kim político honesto precisar maldade sair DEM claro,1
derrubar palavra ter q presidente nao Affff ficar dificilcausando furio cidadão Prender corrupto stf urgente,1
STF acabar sonho Brasileiros vermes,1
Globo cana junto folha,1
achar tiro pé safado,1
esquerda presa né,1
globolixo ter dia,1
culpar eleger aberração aprender votar cifra trouxa pro resto vida,1
STF vergonha nacional,1
infelizmente corrupto criar Lula PT sair perder,1
ver desmame difícil complicar,1
Congresso Brasileiro vergonha nação,1
esperar congresso quase CORROMPIDO reino associaçãocooperativa senado FederalSuprema corte Câmara Federal jamais subsistir estiver focado objetivose proteger limitar diminuir interação sociedade brasileiro assunto pertinente mesmo,1
ter junto PT,1
lei servir punir globolixo imprensa propagar fake news,1
Fofoqueira oq vc pessoa ilha marajó ficar mandato falar Bolsonaro criança traficar abusar fazer útil vc partido merda,1
ameaçar corno bêbado discurso caixão esposo falecer dar beijo pinga boca pleno velório foragido polícia atentado,1
Alguém dúvida q viver ditadura Congresso senado Supremo jeito cobtinyar Dantes quartel Abrantes Exército fingir matar,1
Sonhando hora barril banha inhonho Botafogo condenar ser vitória,1
Vou morrer prisão,1
nojento náuseas,1
entender ditadura roubalheira lema esquerda PTdemocracia liberdade patriotismoisso vcs saber ée Bandeira ser verde amarela,1
gente Brasil rumo vândalo mandar,1
visto justiça ferrar volume processo prisão entupir gente começar prender pessoal globo folga Uol globo etc tempo pressionar mudança,1
verdade pessoa esquerda presa ficar publicar PR,1
pedir saída de esse BANDIDOS toga império STF ditar regra,1
pra Zé Mané cadeia rigor lei pra bandido arrasar país desviar milhão bilhão real dinheiro público hospital creche segurança canalha melhor totalmente conivente participante Querida zambelli achar presidente dever entregar país exército congresso satânico fechar STF destituir canalha presos expulsos Brasil vejor saída,1
vejor congresso legisla causa próprio ladrão corrupto prender fake news globo ferrado PT falar,1
CHEGA CHEGA CHEGA CHEGA CHEGA CHEGA CHEGA CHEGA CHEGA DEU ACORDA PENSÁVAMOS TÍNHAMOS ACORDADO DEIXAMOS LIVRES PIORES LADROES NAÇÃO,1
Bandidos legislar,1
significar canalha corrupto sujo mandar país derrubam veto presidente ficar presidente anular abuso de esse canalha,1
Veta abuso autoridade TB derrubar 142 fechar merda cara STF caro colocar base militar forte arma cabeça cachorro ir explorar junto índio exilar traidor cuba Venezuela limpo Brasil anti patriota prisão perpétuo ladrão dinheiro público Lula Cabral,1
começar SEITA PT,1
falar véia provavelmente receber algum herança senhor conservador deixar kkkkk esquerda escória sociedade,1
comunismo criatura treva,1
tapa incompetência congressista governo incopetente de esse governo tar ferrado vencer batalha riacho alto Mar ganhar,1
fechar puteiro ja encher saco,1
Deputada pra corja,1
perde brasileiro sustentar bandido político poder mandar país Bolsonaro figurinha brinquedo mídia triste realidade haver,1
Querer macho prender Bolsonaro pq conhecer PT cair amanhã Brasil virar caos prisão crime ligar Muié,1
PRENDE GLOBO LIXO GLOBO BOSTA GLOBO ESGOTO CAMPEÃO FAKE NEWS FECHA MERDA,1
oUTRO BANDIDO COMUNISTA Q VCS APOIARAM REELEIÇÃO CHILENO CORRUPTO SABENDO Q GOVERNO PASSADO ENGAVETOU 10 MEDIDAS LAVA JATO DEIXAR APOIAREM MARCEL DEPUTADO BRILHANTEINTELIGENTE P REELEGER CORRUPTO PAI RÉU PROCESSO CURSOVCS ILUDIDOS TRAIDORES DEM INFILTRADO GOVERNO P ATRAPALHAR PLANOS NAÇÃO BRASILEIRA GOVERNO BOLSONARO IDIOTA VÊ Q ÔNIX LORENZZONI TRAIDOR ACORDA BRASIL,1
congresso bandido presidente,1
verdadeiro corrupto solto deputado,1
congresso ladroes Baba Lularapio 40 ladroe ter eliminar próximo eleição,1
ridículo coisa ministro STF Dias Tofolli Alexandre Moraes calar população ter vista notícia publicar fake,1
Congresso Nacional bandido,1
IDIOTAS INUTEIS 37 mes so fuder brasileirosta hora pau,1
ser punir dia público,1
infelizmente eleição congresso renovar extirpar vida público cambada mercenário turma renovação existir monte canalha,1
globo dever presa divulgar monte fake News,1
Brasil infestado bandido,1
esquerdopata perder eleição,1
servir população aprender votar único arma verme VOTO,1
criminalizar MST bosta saber realmente criminoso STF vergonha nacional INTERNACIONAL,1
Fecha Globoela caminhão fake News,1
pRESIDENTE AUTORIDADEQUE RAIO PRESIDENTE MANDAFECHA COVIL COBRASSENADORES CORRUPTOSMAFIOSOS,1
,1
corrupto parar começar morrerum cavar próprio cova,1
absurdo STF defender bandido,1
piores bandido STF LIXOS,1
congresso vergonha nacional,1
vergonha STF trabalhar função corrupção bandidagem lamentável,1
prender congressista saquear país esconder lei beneficiar,1
dia rumar fortalecimento ditadura criminoso,1
falar bandido congresso senar,1
congresso trabalhar país acaso intocável ninguém conseguir ninguém Estar estar refém representante invés olhar trabalhar viés político próprio umbigo presidente,1
Cade exército pra derrubar desgraçado tomar rier cara zambelli agonizar desmando ditar justiça brasileiranosso dinheiro pagamdo rico dalarios de esse corvo carniceiro homem andar cercado guarda costa comer dinheiro caviar vinho caro viajar classe familia soltar bandido ameaçar trabalhador sugar xofr público indignação total,1
dizer Forças Armadas FECHAREM Congresso Nacional Corrupto NAÇÃO condenado Venezualizacao Seremos Republiqueta bolivariano,1
absurdo cadeiar fdp ninguém colocar limite ne raça inferno quabdo morrer queimar inferno praga,1
congresso nacional vergonha Brasil,1
costume Casa,1
STF trabalhar país,1
porra presidente servir pra porra pra presidente STF governar país estar fudido Brasil precisar intervenção militar corte recheado bandido,1
Brasil governar corrupto câmara criar lei aprovar pra beneficiar mesmo STF retificar observar,1
PT merda prefeitura cidade 20 ano retrocesso entrar outro partido centro ano 20 PT,1
cretino porrado em ele,1
Pensado saímos lucro cadeia suficiente tanto esquerdista fanático,1
projeto esquerdista dominar ódio,1
criança cérebro,1
mistura Chuck Chiquinha garotinha sueca trancinha ar inocência atriz perfeito massa esquerdista feio Deveriam vergonha,1
deixar planeta acabar Ta hora humanidade extinta Vida longo bactéria planta animal,1
CRIA GEORGE SORUS RICA FINA ESPEA ENGANA NINGUEM ROUBARAM MERENDAS PT NAÕ PUNIR DESVIOS VERBA ALIMENTOS FARDAMENTOS,1
vcs saber financiar Marionete,1
PRA TA FALANDO BESTEIRA AI PRA MEIA DUZIA RETARDADOS SEGUEM DEVERIA LER DEMOCRACIA NAO DEMONIOCRACIA VICE HJ PAIS,1
Deveria tocar coração de este governante maldito,1
Tábata esquerda identitário queridinha imperialismo verde empenhar achar existir esquerdo Brasil,1
filha demônio soro,1
DIZENDO CAPITALISTAS LHES ROUBARAM INFÂNCIA CAUSA AQUECIMENTO GLOBAL SOUBESSE LULA PT PMDB CABRAL ROUBARAM ESCOLA MERENDA HOSPITAIS REMÉDIOS CRIANÇAS BRASILEIRA ACHO BOTAVA CARA ONU,1
inveja Muié manifestar provar Bolsonaro amado L persona non grata aceitar dóir tar,1
chora cama quente kkkkkk Vcs conseguir colocar 10 rua Humacho conseguir ter soltar presidiário ficar casa,1
dinheiro pano pastoreco dizer financiar ato investigar máquina roupa sujo trás manifestação,1
estarrecido discurso Bozo asco fazer passar vergonha Onu,1
começar vergonha mundial tar doer ouvido,1
Coitada menina esquerda adorar pessoa,1
Lei Brasil ter prender bolsonaro ja esyarir alimentar gado reclamar,1
deixar MIJÓIA MIJONA FALAR REBATE FORÇA EX TRAFICANTE MIJÓIA MIJONA CHAMAR MIJOIA MIJONA TRAFICANTE,1
gado saúda pneu comer capim Né lamentável tenhamos passar situação fascismo apoiar discurso ódio apoiar igreja,1
nilza pra veia mama teta governo tbm,1
Falou falar falar vejor ódio vida de ela ver menina,1
pega dinheiro comunista merda pra,1
parabéns garotinha George Sorus laranjinha ser usar corporação parabéns menina usar mãe gigante contrato,1
hein pertinente vejor desvio pensamento arquitetar,1
Noussa quanta hipocrisia,1
verdade geração tar podre tomar mudar tar foda,1
Demagogia Manipulada Sensacionalismo,1
comer cu de ele aplaudir,1
bosta puro,1
verdadeiro nota 3 real,1
milagre parecer gado dizer bobagem,1
gado baba ódio ter tamanha sensatez Ótimo gado convulsionar,1
presidência incompetente,1
Bozo chegar ONU humilhar discurso Greta,1
militar causa importante voz choroso forçada agregar contrário menina histérico chato Podemos creditar imaturidade poder ser bom aconselhar Perdi simpatia,1
deus criatura reclamar vc nao deputado Deputada projeto vc dica fuxico baixar heim,1
16 ano PT roubar Brasil atrever,1
atuação comovente Merecer oscar,1
de ela Bolosolixo péssimo dia existir,1
atriz mau qualidade CONTE QUANTAS ARVORES VCS HIPÓCRITAS PLANTARAM HJ,1
Legal Roubamos sonho de ela Kkkkkkk ir acabar plantação alimento pesca criação gado viver feliz conto fado pra escola filha vc aprender algum útil invés seguir cartilha marxista dizimar milhão fome miséria,1
destruição ambiental Brasil ocorrer principalmente durante ano Europa colonizar hj europeu lição moral hipocrisia Deixar claro votar Haddad nordeste13,1
conversa pra boi dormir,1
seguir vc rede social tar dar nojo pq vc pensar 24 hora Bolsonaro namorado morrer ciúme né,1
Manuela doar salário pra eu COMUNISTA,1
protesto pacífico ordeiro permitir constituição brasileiro vir ladainha ato antir democrático colar,1
combate crime risco PAÍS comunista BRASIL comunismo senhora TRABALHAR SENHORA,1
Bolsolixo ouvir oq falar achar q tar ocupar Twitter postar merda,1
Bozominions defender pacote anti crime juiz corrupto excludente ilicitude ovo,1
Branco fazer branquice escandinavo resolver salvar mundo sair frente discurso grandioso inglês perfeito preguiça,1
vcs jovem esperançaspq acreditar vcs capitalista enganador procurar falso esperança,1
votar indicar amor Deus frescura toba deixar votar,1
Mude lei eleitoral mulher gênero vender espaço candidatura Deixa picareta contar verdade,1
Bolzo diabo junto compasso de ele comoa pessoa torçe diabo pq diabo tb,1
ODEIA vcs bando marginal,1
vagabundo Kkkkkkkkk,1
cara desgraça,1
medo Q mente maquinan malfalar bonito negar eficácia,1
faltar barra ferro frente foto ir perfeito,1
algema tds,1
quanto gente ruim unico foto,1
organizar direitinho caber mundo camburão,1
presídio,1
aproveitar foto,1
colocar programa pé peça dominó único toque peça programa cair terra ver mamar teta,1
querido vc dizer vetdade importante pasdanfo admiradora vc PT raiz partido defender trabalhador Entendo precisar aliança Terríveis Partidos oportunista esquecer membro Petistas resistir luta deixar,1
diabo reencarnar,1
Cambada mentiroso,1
gritar pegar ladrao nao ficar,1
engano burro q ficar querer mostrar q escolher certo,1
proteger riqueza outro preocupar cú alheio,1
cara CÚ,1
mete pé cambada peba presidente Kkkkkkk,1
jogar carteira trabalho sobrar,1
ter prender,1
normal receber dona tráfico,1
belo disfarcer hein bandidagem,1
Kkkkk agradeçar Deus livramento Haddad pRESIDENTE,1
único prestar ex governador Paraíba,1
farsa armada verdadeiro circo,1
Tira ameba Wellington Dias de aí governador virar casaca,1
ídolo esperança salvar insanidade presidente idiota,1
gente tirar Wellington Dias vcs queimação filme Piauí ser afundar carro transportar aluno pagar aluno frequentar aula,1
ajeitar direitinho caber camburão,1
Tomou ridículo,1
chupa pistoleira,1
globo lixo inimigo Brasil,1
Prostitutazinha LASCAR,1
criatura lascar Vá informar ir,1
Kkkkkkkkklkkkkkk kkkkkkkkkkkkkkkkkkk tomar seboso kkkkkkkkkkkkkkkk,1
Sra Leilane repita comigo várias FUDI Kkkkk,1
tomar pra deixar besto kkk,1
Hahahaha jornalista merda,1
Deixei assistir burralda haver,1
Toma lixo esquerdalha,1
pergunta induzir Tentar obter resposta queimar governo conseguir reporte q ruuuim pra caramba,1
globo lixo podre,1
esquerdista mentiroso saia de aí demitir libertar comunista marinho,1
mulher idiota,1
globo lixo repórter bosta falar mentira,1
cala boca canção passar vergonha,1
Toma idiota útil poder ficar vergonha,1
bom comentário publicação bosto,1
culpa presidente globo lixo ir merda Parem atrapalhar Brasil,1
globo lixo,1
amar Globolixo pagar mico kkkk,1
assisti globo falar governo bolsonaro mudar Record Sbt band redetv noticiar completamente contrário,1
porisso gostar de ele pq afiado igual saco,1
ânsia culpar Bolsonaro recorrer mentira,1
viúva Partido treva PT lugar tentar enganar desinformar estimulan analfabeto funcional acreditar esforço nenhum melhorar Brasil,1
crie vergonha tanto mentira,1
Toma fiofo globo lixo,1
incompetente,1
Kkkkkkkkkk tomar aprender orelhuda,1
gostar passar vergonha,1
globo lixo emissora fechar insisted mentira,1
GLOBOLIXO CANSA PASSAR VERGONHA,1
FEITO TOMOU PAPUDA,1
repórter pau mandar GLOBO LIXO falar merda caso Celso Daniel globo falar,1
emissora ir buraco cavar mesmo noticiar verdade apresentador lambuzar veneno acontecer vivo,1
novidade lixo ser lixo,1
jornalismo coxa fakegloboxta,1
palesma RIDÍCULA ESSAMULHER PIADA KKKKE ACHA VOZ FORÇADA R I D Í C U L,1
esperar vida globo passar vergonha jornalista tendenciosa escapar viés ideológico Governo Federal emissora lixo,1
toma palhaçar,1
MENTIROSA MERECE RESPOSTA PERGUNTA MENTIRA FALA SI CHUPA GLOBOLIXO,1
globo ridículo,1
Toma vergonha,1
vergonha Tomou papuda,1
Lixo comunista,1
fuder globolixo,1
jornalista pilantra,1
lascar Globolixo,1
Toma FDP Ahahahahahahaaa,1
Rapaz entrevista emprego rápido igual kkkkkkkkkk cara dar tapa cara de ela outro kkkkk,1
idiota cansar passar vergonha passar dia ficar perdido,1
Adoram papel bobo,1
Kkkkkk idiota Lei idiota mexmo,1
mídia lixão,1
nojentar,1
Globosta passar vergonha,1
bando FDP,1
Ñ fazer secar teta,1
dar malglobolixo,1
ferrar linguaruda esquerdista idiota,1
Tá feio cansativo globo claramente buscar plantar notícia falso pra derrubar governo,1
idiota cagar,1
jornalista aprender pra deixar bola quicar frente Bolsonaro perdoar pergunta idiota adorar,1
menina jornalista hoje comodismo perder emprego falar pau mandar falar besteira lamentável pessoa falar garantir emprego,1
globo lixo falido,1
globo lixo cansar passar vergonha,1
feitoNão vergonha carafuça,1
cara frustração vagabunda,1
Mó cara cu mulher ficar,1
vergonha alheio vergonha alheio existir guerreiro disposição suficiente assistir aberração manter informar,1
q burra pra,1
Cadelinha estimação lixo,1
VichiCANALHA,1
RIDÍCULA,1
imbecilidade repórter levar pessoal,1
Deixar tola argumento,1
TCHAU QUERIDA GLOBOLIXO,1
desespero globolixo,1
globo passar vergonha GLOBOLIXO,1
Leilane vergonha alheio,1
comunista bosta globo lixo valer,1
vcs vergonha mentir,1
TOMA VERGONHA CORNOS ESCROTA,1
nojento,1
Globo vergonha,1
chupa esquerdista,1
Globolixo mentira,1
delícia cara tacho de ela,1
verme falar dia derramamento óleo preocupação ambiental ferrar governo,1
falar burrice idiota,1
mulher chato,1
vergonha alheio porra,1
vergonha,1
Leilane Neubarth ja jornalista qualidade NJ nao passar fanatica hater Bolsonaro Cristina Lobo sao INTRAGAVEIS,1
mentirosa manipuladora serviço desinformação manipulação rede lixo lixo locutor apresentador chegar chegar família proprietária ganhar regime militar puxar saco governo 21 ano,1
Globo trupe apresentador cansar passar recibo idiota desonesto desinformação tomar invertido vivo,1
Globolixo tar falir mandado mundo,1
GLOBOLIXO NAZISTAS POPULAÇÃO DEVERIA REALMENTE GLOBOSTA SINTONIZAR MERDA,1
vergonha Globolixo governo,1
Amei idiota passar vergonha ficar rumo,1
CANALHA GLOBO LIXO,1
bosta globo tentar responsabilizar atual governo ruim acontecer Chega vergonhoso perceber acordar crédito falso matéria,1
